Latency mode,Skipped segments,ASR degraded segments,Q,Method,Memory nodes,Retrieval queries,Gemini calls,Embed ms,Dense ms,Sparse ms,StreamMeCo/Mandol ms,Graph lookup ms,Rerank ms,Retrieval total ms,Gemini answer/controller ms,End-to-end ms,Answer,Correct
warm_retrieval_uncached_question,0,1,6,D,1177,1,1,633.4850069979439,2.387467000517063,19.904633998521604,0.4388349989312701,0.33132398675661534,814.972066997143,1459.2577820003498,15584.59875099652,17044.81579500134,D,True
warm_retrieval_uncached_question,0,1,7,A,1309,4,6,1124.8765959971934,503.7366949909483,0.0,4.581172994221561,4.6276919965748675,0.0,1641.0782579914667,103767.02176499384,105411.285588998,C,True
warm_retrieval_uncached_question,0,1,7,B,1309,1,1,286.0947160006617,207.1639519999735,0.0,0.9367729944642633,1.2017709959764034,0.0,496.1239289987134,6567.290350998519,7063.997465993452,C,True
warm_retrieval_uncached_question,0,1,7,C,1042,1,1,377.2103520022938,98.5157920003985,0.0,0.9939619994838722,1.158047998615075,0.0,478.5939309949754,10607.490526999754,11086.602874995151,C,True
warm_retrieval_uncached_question,0,1,7,D,1309,1,1,666.7584520037053,4.30172400228912,19.952485999965575,0.21191799896769226,0.32902600651141256,2410.913382002036,3086.5072579981643,32974.34190200147,36061.56671899953,D,False
warm_retrieval_uncached_question,0,1,8,A,1518,4,6,1328.0732040075236,611.4521889976459,0.0,5.4540560086024925,5.585210994468071,0.0,1958.197405001556,216092.66745499917,218054.25985599868,A,False
warm_retrieval_uncached_question,0,1,8,B,1518,1,1,235.12630599725526,147.13761500024702,0.0,1.2608230026671663,1.7159799972432666,0.0,386.0769960010657,13706.662564996805,14093.296398001257,C,False
warm_retrieval_uncached_question,0,1,8,C,1213,1,1,223.82368700345978,111.18944400368491,0.0,0.9826089954003692,1.3098750059725717,0.0,338.0189669987885,7685.581170997466,8024.11151999695,C,False
warm_retrieval_uncached_question,0,1,8,D,1518,1,1,731.6635450042668,4.584295995300636,17.523674992844462,0.17936600488610566,0.2174640103476122,824.1302629976417,1565.687631999026,6739.608856005361,8305.956677999347,C,False
warm_retrieval_uncached_question,0,1,9,A,1552,4,6,1199.508108998998,624.6009090100415,0.0,5.654512999171857,5.923627999436576,0.0,1839.3610430066474,120846.37620099238,122689.01666600141,B,False
warm_retrieval_uncached_question,0,1,9,B,1552,1,1,284.1194970023935,172.26088699680986,0.0,1.3585159977083094,1.744774002872873,0.0,460.34077699732734,9672.956708003767,10133.901702996809,A,False
warm_retrieval_uncached_question,0,1,9,C,1241,1,1,258.9879830047721,110.79370900552021,0.0,1.0920050044660456,1.3495509992935695,0.0,372.9695520014502,14787.226969005133,15160.803853999823,B,False
warm_retrieval_uncached_question,0,1,9,D,1552,1,1,672.6955870035454,4.390110996610019,19.269296004495118,0.19548799900803715,0.2947340253740549,878.1118420010898,1564.034969000204,22179.829588996654,23744.470778001414,A,False
warm_retrieval_uncached_question,0,1,10,A,1713,4,6,1708.4251339911134,712.9754860070534,0.0,6.432435002352577,7.015743998636026,0.0,2438.9755399897695,111517.98379399406,113960.28345000377,A,True
warm_retrieval_uncached_question,0,1,10,B,1713,1,1,400.0637089993688,183.37196699576452,0.0,1.4829610008746386,1.6555460024392232,0.0,587.5527139942278,13780.002851999598,14368.127822999668,A,True
warm_retrieval_uncached_question,0,1,10,C,1370,1,1,309.2196479992708,117.08390500280075,0.0,1.2396929960232228,1.4322450006147847,0.0,429.75896799907787,6699.512319006317,7129.780805997143,A,True
warm_retrieval_uncached_question,0,1,10,D,1713,1,1,621.9214169977931,5.790424002043437,25.046996997843962,0.2305430025444366,0.308052942273207,818.5992450016784,1452.0678059998318,16398.91189699847,17851.64354099834,C,False
