Latency mode,Skipped segments,ASR degraded segments,Q,Method,Memory nodes,Retrieval queries,Gemini calls,Embed ms,Dense ms,Sparse ms,StreamMeCo/Mandol ms,Graph lookup ms,Rerank ms,Retrieval total ms,Gemini answer/controller ms,End-to-end ms,Answer,Correct
warm_retrieval_uncached_question,0,1,6,D,1177,1,1,614.3091569974786,6.4685580000514165,19.768183992709965,0.5381809896789491,1.4629379147663713,1611.798968995572,2244.86269299814,23074.458864997723,25322.00432200625,C,False
warm_retrieval_uncached_question,0,1,7,A,1309,4,6,1124.8765959971934,503.7366949909483,0.0,4.581172994221561,4.6276919965748675,0.0,1641.0782579914667,103767.02176499384,105411.285588998,C,True
warm_retrieval_uncached_question,0,1,7,B,1309,1,1,286.0947160006617,207.1639519999735,0.0,0.9367729944642633,1.2017709959764034,0.0,496.1239289987134,6567.290350998519,7063.997465993452,C,True
warm_retrieval_uncached_question,0,1,7,C,1042,1,1,377.2103520022938,98.5157920003985,0.0,0.9939619994838722,1.158047998615075,0.0,478.5939309949754,10607.490526999754,11086.602874995151,C,True
warm_retrieval_uncached_question,0,1,7,D,1309,1,1,765.350870002294,11.209699005121365,19.680782992509194,0.5012620094930753,1.5086760831763968,1690.6547349935863,2476.597340006265,16429.163894004887,18906.789526998182,C,True
warm_retrieval_uncached_question,0,1,8,A,1518,4,6,1328.0732040075236,611.4521889976459,0.0,5.4540560086024925,5.585210994468071,0.0,1958.197405001556,216092.66745499917,218054.25985599868,A,False
warm_retrieval_uncached_question,0,1,8,B,1518,1,1,235.12630599725526,147.13761500024702,0.0,1.2608230026671663,1.7159799972432666,0.0,386.0769960010657,13706.662564996805,14093.296398001257,C,False
warm_retrieval_uncached_question,0,1,8,C,1213,1,1,223.82368700345978,111.18944400368491,0.0,0.9826089954003692,1.3098750059725717,0.0,338.0189669987885,7685.581170997466,8024.11151999695,C,False
warm_retrieval_uncached_question,0,1,8,D,1518,1,1,605.8202380081639,6.2203620036598295,19.34013399295509,0.4389640089357272,1.1138490517623723,1629.7418809990631,2255.18544499937,9247.701466010767,11504.882162000285,C,False
warm_retrieval_uncached_question,0,1,9,A,1552,4,6,1199.508108998998,624.6009090100415,0.0,5.654512999171857,5.923627999436576,0.0,1839.3610430066474,120846.37620099238,122689.01666600141,B,False
warm_retrieval_uncached_question,0,1,9,B,1552,1,1,284.1194970023935,172.26088699680986,0.0,1.3585159977083094,1.744774002872873,0.0,460.34077699732734,9672.956708003767,10133.901702996809,A,False
warm_retrieval_uncached_question,0,1,9,C,1241,1,1,258.9879830047721,110.79370900552021,0.0,1.0920050044660456,1.3495509992935695,0.0,372.9695520014502,14787.226969005133,15160.803853999823,B,False
warm_retrieval_uncached_question,0,1,9,D,1552,1,1,607.6800189912319,6.168734995299019,19.900837985915132,0.5182940076338127,1.2126359069952741,1585.8855129918084,2213.1154909875477,52474.99656499713,54690.20700499823,B,False
warm_retrieval_uncached_question,0,1,10,A,1713,4,6,1708.4251339911134,712.9754860070534,0.0,6.432435002352577,7.015743998636026,0.0,2438.9755399897695,111517.98379399406,113960.28345000377,A,True
warm_retrieval_uncached_question,0,1,10,B,1713,1,1,400.0637089993688,183.37196699576452,0.0,1.4829610008746386,1.6555460024392232,0.0,587.5527139942278,13780.002851999598,14368.127822999668,A,True
warm_retrieval_uncached_question,0,1,10,C,1370,1,1,309.2196479992708,117.08390500280075,0.0,1.2396929960232228,1.4322450006147847,0.0,429.75896799907787,6699.512319006317,7129.780805997143,A,True
warm_retrieval_uncached_question,0,1,10,D,1713,1,1,698.3779970032629,6.490219995612279,26.228795002680272,0.5259489989839494,1.5913981478661299,1693.6636979953619,2413.5034310020274,5874.928880992229,8290.570301003754,A,True
