Latency mode,Skipped segments,ASR degraded segments,Q,Method,Memory nodes,Retrieval queries,Gemini calls,Embed ms,Dense ms,Sparse ms,StreamMeCo/Mandol ms,Graph lookup ms,Rerank ms,Retrieval total ms,Gemini answer/controller ms,End-to-end ms,Answer,Correct
warm_retrieval_uncached_question,0,0,8,D,143,1,1,783.8464119995479,4.867408002610318,20.279627002310008,0.3248309949412942,0.42286881944164634,1642.8603569947882,2439.305799009162,6102.573327007121,8542.887351999525,"Based on the retrieved memories, there is insufficient information to determine whether Emma's hat should be placed on the taller or shorter coat rack.",False
warm_retrieval_uncached_question,0,0,9,A,31,4,6,1445.509390992811,18.395341001451015,0.0,0.0971220142673701,0.19868298841174692,0.0,1465.0594139966415,91401.47541600163,92868.94641599793,4:00 PM,True
warm_retrieval_uncached_question,0,0,9,B,31,1,1,258.77876998856664,4.1915530018741265,0.0,0.015088997315615416,0.12222900113556534,0.0,263.2347120088525,2576.103552011773,2839.774342995952,The retrieved memories are insufficient to answer when Lily originally needs afternoon tea.,False
warm_retrieval_uncached_question,0,0,9,C,25,1,1,346.1025360011263,3.97487600275781,0.0,0.022984007955528796,0.1795980060705915,0.0,350.493664998794,3097.171718007303,3448.160072992323,"Based on the retrieved memories, the information is insufficient to answer when Lily originally needs afternoon tea.",False
warm_retrieval_uncached_question,0,0,9,D,31,1,1,631.8860550090903,4.014045000076294,18.746376008493826,0.14682499750051647,0.09119199239648879,860.2407870057505,1498.7079400016228,7072.687339998083,8572.184064003523,The retrieved memories are insufficient to answer this question.,False
warm_retrieval_uncached_question,0,0,10,A,248,4,6,1217.502790997969,114.99260799610056,0.0,0.9566189983161166,0.9529740054858848,0.0,1335.9676779946312,40338.82072402048,41677.4547570094,"McDonald's fries, a slice of cake, bread slices, and coffee.",False
warm_retrieval_uncached_question,0,0,10,B,248,1,1,401.5467389981495,29.066347997286357,0.0,0.3322949924040586,0.5099999980302528,0.0,431.95460000424646,6094.667015990126,6527.177751006093,"Based on the retrieved memories, ""Lily"" is not mentioned, so the memories are insufficient to answer what is included in her afternoon tea.",False
warm_retrieval_uncached_question,0,0,10,C,193,1,1,212.15581000433303,22.10661799472291,0.0,0.19980600336566567,0.4149309970671311,0.0,235.27264899166767,3761.6786940052407,3997.4492289911723,"The retrieved memories are insufficient to answer the question, as Lily is not mentioned.",False
warm_retrieval_uncached_question,0,0,10,D,242,1,1,746.6539820015896,2.6291929971193895,19.73246899433434,0.3724799898918718,1.2293549225432798,3010.9694809943903,3768.2688609929755,13699.840753004537,17470.274683000753,"While Lily is not mentioned by name, the afternoon tea ordered and prepared in the memories includes:

* **Coffee** (specifically a mocha)
* **Fries** (with ketchup)
* **Strawberry cake**
* **Bread slices** 

*(Note: If ""Lily"" refers to someone else, the memories are insufficient to identify her.)*",False
warm_retrieval_uncached_question,0,0,11,A,442,4,5,1275.6465510028647,206.86560298781842,0.0,1.747555987094529,1.6206970030907542,0.0,1487.9036460188217,31558.946021992597,33049.245675007114,"Emma's afternoon tea consists of french fries, cake, and coffee.",False
warm_retrieval_uncached_question,0,0,11,B,442,1,1,638.9064670074731,92.79749399865977,0.0,0.4874559963354841,0.7700890128035098,0.0,733.5341839934699,5820.446864992846,6554.54669300525,"Based on the retrieved memories, the afternoon tea served at the table consists of a slice of cake, snacks, and a drink in a mug (with available afternoon tea items noted as coffee, fries, and cakes).",False
warm_retrieval_uncached_question,0,0,11,C,345,1,1,243.25841800600756,43.69283698906656,0.0,0.44192200584802777,0.6079429876990616,0.0,288.5606130002998,6566.881064994959,6855.915489999461,"The retrieved memories are insufficient to determine specifically what Emma's afternoon tea is. (The memories only note that available afternoon tea items include coffee, fries, and cakes, and that snacks, a cake slice, a mug, and bottles were on the table).",False
warm_retrieval_uncached_question,0,0,11,D,432,1,1,684.4601289922139,3.2553579949308187,23.689990004641004,0.5521580023923889,0.9812131902435794,1591.7386999935843,2285.3127690032125,13180.975688999752,15467.482261999976,"The retrieved memories are insufficient to specify what Emma's afternoon tea is (though available afternoon tea items listed include coffee, fries, and cakes).",False
warm_retrieval_uncached_question,0,0,12,A,725,1,2,291.12691900809295,81.46991099056322,0.0,0.6678560021100566,1.0239060065941885,0.0,374.90426099975593,11334.598228000687,11710.39190099691,"Lily was supportive, understanding, and reassuring toward Emma, offering comfort and encouragement rather than being critical.",False
warm_retrieval_uncached_question,0,0,12,B,725,1,1,227.77132400369737,83.91117100836709,0.0,0.7737349951639771,0.9204009984387085,0.0,313.99089700425975,4058.450925993384,4372.938446002081,"Lily had a supportive and reassuring attitude; she offered Emma comfort and encouragement, reassuring her that failing an exam is not the end of the world.",False
warm_retrieval_uncached_question,0,0,12,C,563,1,1,1897.6354470069055,63.23240700294264,0.0,0.708202991518192,0.9587820095475763,0.0,1963.1320320040686,4410.444617999019,6374.117779007065,"Lily had a reassuring and supportive attitude, comforting Emma and reassuring her that failing an exam is not the end of the world.",False
warm_retrieval_uncached_question,0,0,12,D,715,1,1,720.7047950068954,7.522450003307313,20.169183015241288,0.9613279980840161,1.137065133661963,1694.707627990283,2436.7438099870924,4930.3228670032695,7369.233781006187,"Lily was supportive, empathetic, and reassuring, offering comfort, patience, and emotional support to help soothe Emma.",False
warm_retrieval_uncached_question,0,0,13,A,725,4,6,1564.5682139875134,368.2689750130521,0.0,2.9784609796479344,3.0256930040195584,0.0,1941.2967310199747,42797.40181298985,44741.69094199897,"No, Emma's allergy is not serious.",True
warm_retrieval_uncached_question,0,0,13,B,725,1,1,295.2362640062347,84.8941489966819,0.0,0.8152930095093325,0.9334969945484772,0.0,382.5236539996695,3637.108378999983,4020.197516991175,"Based on the retrieved memories, the information is insufficient to determine if Emma's allergy is serious. (The memories only mention an inquiry about the severity of her allergic reaction during an exam, but do not state the answer.)",False
warm_retrieval_uncached_question,0,0,13,C,563,1,1,245.09063699224498,65.28068000625353,0.0,0.6760309915989637,0.8734230068512261,0.0,312.5246269919444,4070.5415200063726,4383.6139170016395,"Based on the retrieved memories, the information is insufficient to determine whether Emma's allergy is serious. (The memories only mention that she ate an allergen and that someone inquired about the severity of her allergic reaction, but they do not state the severity.)",False
warm_retrieval_uncached_question,0,0,13,D,715,1,1,721.087024998269,5.3386360086733475,19.476360001135617,0.41991000762209296,1.0250401974190027,1709.7575689986115,2442.8265760070644,29819.869453000138,32263.81413100171,The provided memories are insufficient to determine whether Emma's allergy is serious; they only note that she had an allergic reaction to strawberries during an exam and did not anticipate the severity of the reaction.,False
warm_retrieval_uncached_question,0,0,14,A,725,1,2,444.8060489958152,80.46847900550347,0.0,0.864486995851621,0.9414300002390519,0.0,527.7136359945871,12564.227091992507,13092.805282998597,Designer,True
warm_retrieval_uncached_question,0,0,14,B,725,1,1,387.77430000482127,88.4279659949243,0.0,0.8466330036753789,0.9390760096721351,0.0,478.69766000076197,2785.1991150091635,3264.422355001443,Lily is a designer.,True
warm_retrieval_uncached_question,0,0,14,C,563,1,1,459.92052998917643,62.77654999576043,0.0,0.6188539991853759,0.8849639998516068,0.0,524.7696279984666,5051.945561004686,5577.237240999239,The retrieved memories are insufficient to determine Lily's occupation.,False
warm_retrieval_uncached_question,0,0,14,D,715,1,1,811.4240639988566,5.596549992333166,18.704011003137566,0.5984049930702895,1.0748439963208511,1631.1828729958506,2458.639866003068,7696.027060999768,10156.650666001951,The retrieved memories are insufficient to determine Lily's occupation.,False
warm_retrieval_uncached_question,0,0,15,A,725,4,6,1285.1414579927223,321.6987030027667,0.0,3.130147000774741,2.9999000107636675,0.0,1615.566963009769,86782.4960029975,88401.01765499276,"Yes, Lily likes her job.",True
warm_retrieval_uncached_question,0,0,15,B,725,1,1,299.8890649905661,83.53399300540332,0.0,0.6955279968678951,0.9982270130421966,0.0,385.7116400031373,5547.056783994776,5933.388261997607,"Yes. Although she finds it exhausting and stressful due to deadlines, Lily remains passionate about her work, deeply appreciates the creative process, and takes pride in completing her design work.",True
warm_retrieval_uncached_question,0,0,15,C,563,1,1,359.06600300222635,66.31650900817476,0.0,0.6701089878333732,0.8672810072312132,0.0,427.53750599513296,5333.119500995963,5761.152197999763,"Yes, Lily remains passionate and energetic about her work despite it being exhausting.",True
warm_retrieval_uncached_question,0,0,15,D,715,1,1,799.6694270113949,8.17658199230209,18.68765999097377,0.9734189952723682,1.157506907475181,1699.042128995643,2519.9468649952905,6230.139591003535,8752.101724996464,"Yes, she remains passionate and energetic about her work, though she acknowledges it can be exhausting, stressful, and difficult.",True
